,File_path,Emotion
4105,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IOM_FEA_XX.wav,fear
4106,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IOM_HAP_XX.wav,happy
4107,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IOM_NEU_XX.wav,neutral
4108,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IOM_SAD_XX.wav,sad
4109,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITH_ANG_XX.wav,angry
4110,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITH_DIS_XX.wav,disgust
4111,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITH_FEA_XX.wav,fear
4112,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITH_HAP_XX.wav,happy
4113,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITH_NEU_XX.wav,neutral
4114,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITH_SAD_XX.wav,sad
4115,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITS_ANG_XX.wav,angry
4116,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITS_DIS_XX.wav,disgust
4117,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITS_FEA_XX.wav,fear
4118,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITS_HAP_XX.wav,happy
4119,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITS_NEU_XX.wav,neutral
4120,../Dataset/english_words_sentences/10_M_nonNative/train/1051_ITS_SAD_XX.wav,sad
4121,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWL_ANG_XX.wav,angry
4122,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWL_DIS_XX.wav,disgust
4123,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWL_FEA_XX.wav,fear
4124,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWL_HAP_XX.wav,happy
4125,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWL_NEU_XX.wav,neutral
4126,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWL_SAD_XX.wav,sad
4127,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWW_ANG_XX.wav,angry
4128,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWW_DIS_XX.wav,disgust
4129,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWW_FEA_XX.wav,fear
4130,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWW_HAP_XX.wav,happy
4131,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWW_NEU_XX.wav,neutral
4132,../Dataset/english_words_sentences/10_M_nonNative/train/1051_IWW_SAD_XX.wav,sad
4133,../Dataset/english_words_sentences/10_M_nonNative/train/1051_MTI_ANG_XX.wav,angry
4134,../Dataset/english_words_sentences/10_M_nonNative/train/1051_MTI_DIS_XX.wav,disgust
4135,../Dataset/english_words_sentences/10_M_nonNative/train/1051_MTI_FEA_XX.wav,fear
4136,../Dataset/english_words_sentences/10_M_nonNative/train/1051_MTI_HAP_XX.wav,happy
4137,../Dataset/english_words_sentences/10_M_nonNative/train/1051_MTI_NEU_XX.wav,neutral
4138,../Dataset/english_words_sentences/10_M_nonNative/train/1051_MTI_SAD_XX.wav,sad
4139,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TAI_ANG_XX.wav,angry
4140,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TAI_DIS_XX.wav,disgust
4141,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TAI_FEA_XX.wav,fear
4142,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TAI_HAP_XX.wav,happy
4143,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TAI_NEU_XX.wav,neutral
4144,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TAI_SAD_XX.wav,sad
4145,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TIE_ANG_XX.wav,angry
4146,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TIE_DIS_XX.wav,disgust
4147,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TIE_FEA_XX.wav,fear
4148,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TIE_HAP_XX.wav,happy
4149,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TIE_NEU_XX.wav,neutral
4150,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TIE_SAD_XX.wav,sad
4151,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TSI_ANG_XX.wav,angry
4152,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TSI_DIS_XX.wav,disgust
4153,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TSI_FEA_XX.wav,fear
4154,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TSI_HAP_XX.wav,happy
4155,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TSI_NEU_XX.wav,neutral
4156,../Dataset/english_words_sentences/10_M_nonNative/train/1051_TSI_SAD_XX.wav,sad
4157,../Dataset/english_words_sentences/10_M_nonNative/train/1051_WSI_ANG_XX.wav,angry
4158,../Dataset/english_words_sentences/10_M_nonNative/train/1051_WSI_DIS_XX.wav,disgust
4159,../Dataset/english_words_sentences/10_M_nonNative/train/1051_WSI_FEA_XX.wav,fear
4160,../Dataset/english_words_sentences/10_M_nonNative/train/1051_WSI_HAP_XX.wav,happy
4161,../Dataset/english_words_sentences/10_M_nonNative/train/1051_WSI_NEU_XX.wav,neutral
4162,../Dataset/english_words_sentences/10_M_nonNative/train/1051_WSI_SAD_XX.wav,sad
4163,../Dataset/english_words_sentences/10_M_nonNative/train/1052_DFA_ANG_XX.wav,angry
4164,../Dataset/english_words_sentences/10_M_nonNative/train/1052_DFA_DIS_XX.wav,disgust
4165,../Dataset/english_words_sentences/10_M_nonNative/train/1052_DFA_FEA_XX.wav,fear
4166,../Dataset/english_words_sentences/10_M_nonNative/train/1052_DFA_HAP_XX.wav,happy
4167,../Dataset/english_words_sentences/10_M_nonNative/train/1052_DFA_NEU_XX.wav,neutral
4168,../Dataset/english_words_sentences/10_M_nonNative/train/1052_DFA_SAD_XX.wav,sad
4169,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_ANG_HI.wav,angry
4170,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_ANG_LO.wav,angry
4171,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_ANG_MD.wav,angry
4172,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_DIS_HI.wav,disgust
4173,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_DIS_LO.wav,disgust
4174,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_DIS_MD.wav,disgust
4175,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_FEA_HI.wav,fear
4176,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_FEA_LO.wav,fear
4177,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_FEA_MD.wav,fear
4178,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_HAP_HI.wav,happy
4179,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_HAP_LO.wav,happy
4180,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_HAP_MD.wav,happy
4181,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_NEU_XX.wav,neutral
4182,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_SAD_HI.wav,sad
4183,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_SAD_LO.wav,sad
4184,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IEO_SAD_MD.wav,sad
4185,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IOM_ANG_XX.wav,angry
4186,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IOM_DIS_XX.wav,disgust
4187,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IOM_FEA_XX.wav,fear
4188,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IOM_HAP_XX.wav,happy
4189,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IOM_NEU_XX.wav,neutral
4190,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IOM_SAD_XX.wav,sad
4191,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITH_ANG_XX.wav,angry
4192,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITH_DIS_XX.wav,disgust
4193,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITH_FEA_XX.wav,fear
4194,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITH_HAP_XX.wav,happy
4195,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITH_NEU_XX.wav,neutral
4196,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITH_SAD_XX.wav,sad
4197,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITS_ANG_XX.wav,angry
4198,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITS_DIS_XX.wav,disgust
4199,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITS_FEA_XX.wav,fear
4200,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITS_HAP_XX.wav,happy
4201,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITS_NEU_XX.wav,neutral
4202,../Dataset/english_words_sentences/10_M_nonNative/train/1052_ITS_SAD_XX.wav,sad
4203,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWL_ANG_XX.wav,angry
4204,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWL_DIS_XX.wav,disgust
4205,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWL_FEA_XX.wav,fear
4206,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWL_HAP_XX.wav,happy
4207,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWL_NEU_XX.wav,neutral
4208,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWL_SAD_XX.wav,sad
4209,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWW_ANG_XX.wav,angry
4210,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWW_DIS_XX.wav,disgust
4211,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWW_FEA_XX.wav,fear
4212,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWW_HAP_XX.wav,happy
4213,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWW_NEU_XX.wav,neutral
4214,../Dataset/english_words_sentences/10_M_nonNative/train/1052_IWW_SAD_XX.wav,sad
4215,../Dataset/english_words_sentences/10_M_nonNative/train/1052_MTI_ANG_XX.wav,angry
4216,../Dataset/english_words_sentences/10_M_nonNative/train/1052_MTI_DIS_XX.wav,disgust
4217,../Dataset/english_words_sentences/10_M_nonNative/train/1052_MTI_FEA_XX.wav,fear
4218,../Dataset/english_words_sentences/10_M_nonNative/train/1052_MTI_HAP_XX.wav,happy
4219,../Dataset/english_words_sentences/10_M_nonNative/train/1052_MTI_NEU_XX.wav,neutral
4220,../Dataset/english_words_sentences/10_M_nonNative/train/1052_MTI_SAD_XX.wav,sad
4221,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TAI_ANG_XX.wav,angry
4222,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TAI_DIS_XX.wav,disgust
4223,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TAI_FEA_XX.wav,fear
4224,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TAI_HAP_XX.wav,happy
4225,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TAI_NEU_XX.wav,neutral
4226,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TAI_SAD_XX.wav,sad
4227,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TIE_ANG_XX.wav,angry
4228,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TIE_DIS_XX.wav,disgust
4229,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TIE_FEA_XX.wav,fear
4230,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TIE_HAP_XX.wav,happy
4231,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TIE_NEU_XX.wav,neutral
4232,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TIE_SAD_XX.wav,sad
4233,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TSI_ANG_XX.wav,angry
4234,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TSI_DIS_XX.wav,disgust
4235,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TSI_FEA_XX.wav,fear
4236,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TSI_HAP_XX.wav,happy
4237,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TSI_NEU_XX.wav,neutral
4238,../Dataset/english_words_sentences/10_M_nonNative/train/1052_TSI_SAD_XX.wav,sad
4239,../Dataset/english_words_sentences/10_M_nonNative/train/1052_WSI_ANG_XX.wav,angry
4240,../Dataset/english_words_sentences/10_M_nonNative/train/1052_WSI_DIS_XX.wav,disgust
4241,../Dataset/english_words_sentences/10_M_nonNative/train/1052_WSI_FEA_XX.wav,fear
4242,../Dataset/english_words_sentences/10_M_nonNative/train/1052_WSI_HAP_XX.wav,happy
4243,../Dataset/english_words_sentences/10_M_nonNative/train/1052_WSI_NEU_XX.wav,neutral
4244,../Dataset/english_words_sentences/10_M_nonNative/train/1052_WSI_SAD_XX.wav,sad
4245,../Dataset/english_words_sentences/10_M_nonNative/train/1053_DFA_ANG_XX.wav,angry
4246,../Dataset/english_words_sentences/10_M_nonNative/train/1053_DFA_DIS_XX.wav,disgust
4247,../Dataset/english_words_sentences/10_M_nonNative/train/1053_DFA_FEA_XX.wav,fear
4248,../Dataset/english_words_sentences/10_M_nonNative/train/1053_DFA_HAP_XX.wav,happy
4249,../Dataset/english_words_sentences/10_M_nonNative/train/1053_DFA_NEU_XX.wav,neutral
4250,../Dataset/english_words_sentences/10_M_nonNative/train/1053_DFA_SAD_XX.wav,sad
4251,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_ANG_HI.wav,angry
4252,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_ANG_LO.wav,angry
4253,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_ANG_MD.wav,angry
4254,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_DIS_HI.wav,disgust
4255,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_DIS_LO.wav,disgust
4256,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_DIS_MD.wav,disgust
4257,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_FEA_HI.wav,fear
4258,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_FEA_LO.wav,fear
4259,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_FEA_MD.wav,fear
4260,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_HAP_HI.wav,happy
4261,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_HAP_LO.wav,happy
4262,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_HAP_MD.wav,happy
4263,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_NEU_XX.wav,neutral
4264,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_SAD_HI.wav,sad
4265,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_SAD_LO.wav,sad
4266,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IEO_SAD_MD.wav,sad
4267,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IOM_ANG_XX.wav,angry
4268,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IOM_DIS_XX.wav,disgust
4269,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IOM_FEA_XX.wav,fear
4270,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IOM_HAP_XX.wav,happy
4271,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IOM_NEU_XX.wav,neutral
4272,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IOM_SAD_XX.wav,sad
4273,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITH_ANG_XX.wav,angry
4274,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITH_DIS_XX.wav,disgust
4275,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITH_FEA_XX.wav,fear
4276,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITH_HAP_XX.wav,happy
4277,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITH_NEU_XX.wav,neutral
4278,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITH_SAD_XX.wav,sad
4279,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITS_ANG_XX.wav,angry
4280,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITS_DIS_XX.wav,disgust
4281,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITS_FEA_XX.wav,fear
4282,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITS_HAP_XX.wav,happy
4283,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITS_NEU_XX.wav,neutral
4284,../Dataset/english_words_sentences/10_M_nonNative/train/1053_ITS_SAD_XX.wav,sad
4285,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWL_ANG_XX.wav,angry
4286,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWL_DIS_XX.wav,disgust
4287,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWL_FEA_XX.wav,fear
4288,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWL_HAP_XX.wav,happy
4289,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWL_NEU_XX.wav,neutral
4290,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWL_SAD_XX.wav,sad
4291,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWW_ANG_XX.wav,angry
4292,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWW_DIS_XX.wav,disgust
4293,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWW_FEA_XX.wav,fear
4294,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWW_HAP_XX.wav,happy
4295,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWW_NEU_XX.wav,neutral
4296,../Dataset/english_words_sentences/10_M_nonNative/train/1053_IWW_SAD_XX.wav,sad
4297,../Dataset/english_words_sentences/10_M_nonNative/train/1053_MTI_ANG_XX.wav,angry
4298,../Dataset/english_words_sentences/10_M_nonNative/train/1053_MTI_DIS_XX.wav,disgust
4299,../Dataset/english_words_sentences/10_M_nonNative/train/1053_MTI_FEA_XX.wav,fear
4300,../Dataset/english_words_sentences/10_M_nonNative/train/1053_MTI_HAP_XX.wav,happy
4301,../Dataset/english_words_sentences/10_M_nonNative/train/1053_MTI_NEU_XX.wav,neutral
4302,../Dataset/english_words_sentences/10_M_nonNative/train/1053_MTI_SAD_XX.wav,sad
4303,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TAI_ANG_XX.wav,angry
4304,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TAI_DIS_XX.wav,disgust
4305,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TAI_FEA_XX.wav,fear
4306,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TAI_HAP_XX.wav,happy
4307,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TAI_NEU_XX.wav,neutral
4308,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TAI_SAD_XX.wav,sad
4309,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TIE_ANG_XX.wav,angry
4310,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TIE_DIS_XX.wav,disgust
4311,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TIE_FEA_XX.wav,fear
4312,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TIE_HAP_XX.wav,happy
4313,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TIE_NEU_XX.wav,neutral
4314,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TIE_SAD_XX.wav,sad
4315,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TSI_ANG_XX.wav,angry
4316,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TSI_DIS_XX.wav,disgust
4317,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TSI_FEA_XX.wav,fear
4318,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TSI_HAP_XX.wav,happy
4319,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TSI_NEU_XX.wav,neutral
4320,../Dataset/english_words_sentences/10_M_nonNative/train/1053_TSI_SAD_XX.wav,sad
4321,../Dataset/english_words_sentences/10_M_nonNative/train/1053_WSI_ANG_XX.wav,angry
4322,../Dataset/english_words_sentences/10_M_nonNative/train/1053_WSI_DIS_XX.wav,disgust
4323,../Dataset/english_words_sentences/10_M_nonNative/train/1053_WSI_FEA_XX.wav,fear
4324,../Dataset/english_words_sentences/10_M_nonNative/train/1053_WSI_HAP_XX.wav,happy
4325,../Dataset/english_words_sentences/10_M_nonNative/train/1053_WSI_NEU_XX.wav,neutral
4326,../Dataset/english_words_sentences/10_M_nonNative/train/1053_WSI_SAD_XX.wav,sad
4327,../Dataset/english_words_sentences/10_M_nonNative/train/1054_DFA_ANG_XX.wav,angry
4328,../Dataset/english_words_sentences/10_M_nonNative/train/1054_DFA_DIS_XX.wav,disgust
4329,../Dataset/english_words_sentences/10_M_nonNative/train/1054_DFA_FEA_XX.wav,fear
4330,../Dataset/english_words_sentences/10_M_nonNative/train/1054_DFA_HAP_XX.wav,happy
4331,../Dataset/english_words_sentences/10_M_nonNative/train/1054_DFA_NEU_XX.wav,neutral
4332,../Dataset/english_words_sentences/10_M_nonNative/train/1054_DFA_SAD_XX.wav,sad
4333,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_ANG_HI.wav,angry
4334,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_ANG_LO.wav,angry
4335,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_ANG_MD.wav,angry
4336,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_DIS_HI.wav,disgust
4337,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_DIS_LO.wav,disgust
4338,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_DIS_MD.wav,disgust
4339,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_FEA_HI.wav,fear
4340,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_FEA_LO.wav,fear
4341,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_FEA_MD.wav,fear
4342,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_HAP_HI.wav,happy
4343,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_HAP_LO.wav,happy
4344,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_HAP_MD.wav,happy
4345,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_NEU_XX.wav,neutral
4346,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_SAD_HI.wav,sad
4347,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_SAD_LO.wav,sad
4348,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IEO_SAD_MD.wav,sad
4349,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IOM_ANG_XX.wav,angry
4350,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IOM_DIS_XX.wav,disgust
4351,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IOM_FEA_XX.wav,fear
4352,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IOM_HAP_XX.wav,happy
4353,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IOM_NEU_XX.wav,neutral
4354,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IOM_SAD_XX.wav,sad
4355,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITH_ANG_XX.wav,angry
4356,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITH_DIS_XX.wav,disgust
4357,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITH_FEA_XX.wav,fear
4358,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITH_HAP_XX.wav,happy
4359,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITH_NEU_XX.wav,neutral
4360,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITH_SAD_XX.wav,sad
4361,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITS_ANG_XX.wav,angry
4362,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITS_DIS_XX.wav,disgust
4363,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITS_FEA_XX.wav,fear
4364,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITS_HAP_XX.wav,happy
4365,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITS_NEU_XX.wav,neutral
4366,../Dataset/english_words_sentences/10_M_nonNative/train/1054_ITS_SAD_XX.wav,sad
4367,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWL_ANG_XX.wav,angry
4368,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWL_DIS_XX.wav,disgust
4369,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWL_FEA_XX.wav,fear
4370,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWL_HAP_XX.wav,happy
4371,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWL_NEU_XX.wav,neutral
4372,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWL_SAD_XX.wav,sad
4373,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWW_ANG_XX.wav,angry
4374,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWW_DIS_XX.wav,disgust
4375,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWW_FEA_XX.wav,fear
4376,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWW_HAP_XX.wav,happy
4377,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWW_NEU_XX.wav,neutral
4378,../Dataset/english_words_sentences/10_M_nonNative/train/1054_IWW_SAD_XX.wav,sad
4379,../Dataset/english_words_sentences/10_M_nonNative/train/1054_MTI_ANG_XX.wav,angry
4380,../Dataset/english_words_sentences/10_M_nonNative/train/1054_MTI_DIS_XX.wav,disgust
4381,../Dataset/english_words_sentences/10_M_nonNative/train/1054_MTI_FEA_XX.wav,fear
4382,../Dataset/english_words_sentences/10_M_nonNative/train/1054_MTI_HAP_XX.wav,happy
4383,../Dataset/english_words_sentences/10_M_nonNative/train/1054_MTI_NEU_XX.wav,neutral
4384,../Dataset/english_words_sentences/10_M_nonNative/train/1054_MTI_SAD_XX.wav,sad
4385,../Dataset/english_words_sentences/10_M_nonNative/train/1054_TAI_ANG_XX.wav,angry
4386,../Dataset/english_words_sentences/10_M_nonNative/train/1054_TAI_DIS_XX.wav,disgust
4387,../Dataset/english_words_sentences/10_M_nonNative/train/1054_TAI_FEA_XX.wav,fear
4388,../Dataset/english_words_sentences/10_M_nonNative/train/1054_TAI_HAP_XX.wav,happy
4389,../Dataset/english_words_sentences/10_M_nonNative/train/1054_TAI_NEU_XX.wav,neutral
4390,../Dataset/english_words_sentences/10_M_nonNative/train/1054_TAI_SAD_XX.wav,sad
4391,../Dataset/english_words_sentences/10_M_nonNative/train/1054_TIE_ANG_XX.wav,angry
4392,../Dataset/english_words_sentences/10_M_nonNative/train/1054_TIE_DIS_XX.wav,disgust
4393,../Dataset/english_words_sentences/10_M_nonNative/train/1054_TIE_FEA_XX.wav,fear
